,title,published_at,view_count,duration
436026034,Game 4 HOU @ NYE | Stage 3 Week 1,2019-06-08T03:46:50Z,416,23m58s
436017051,Game 3 HOU @ NYE | Stage 3 Week 1,2019-06-08T03:20:00Z,547,26m4s
436006114,Game 2 HOU @ NYE | Stage 3 Week 1,2019-06-08T02:50:04Z,529,18m15s
435999605,Game 1 HOU @ NYE | Stage 3 Week 1,2019-06-08T02:32:34Z,613,23m37s
435988123,Game 4 BOS @ LDN | Stage 3 Week 1,2019-06-08T02:03:47Z,252,20m12s
435988122,Full Match | Boston Uprising vs. London Spitfire | Stage 3 Week 1 Day 2,2019-06-08T02:03:47Z,2902,1h23m6s
435977484,Game 3 BOS @ LDN | Stage 3 Week 1,2019-06-08T01:38:32Z,201,18m48s
435966434,Game 2 BOS @ LDN | Stage 3 Week 1,2019-06-08T01:10:33Z,195,14m53s
435959561,Game 1 BOS @ LDN | Stage 3 Week 1,2019-06-08T00:55:13Z,276,18m14s
435952467,Full Match | Paris Eternal vs. Toronto Defiant | Stage 3 Week 1 Day 2,2019-06-08T00:36:54Z,3315,1h29m5s
435952466,Game 4 PAR @ TOR | Stage 3 Week 1,2019-06-08T00:36:54Z,250,23m39s
435940846,Game 3 PAR @ TOR | Stage 3 Week 1,2019-06-08T00:07:36Z,220,21m19s
435928313,Game 2 PAR @ TOR | Stage 3 Week 1,2019-06-07T23:37:03Z,191,14m48s
435922345,Game 1 PAR @ TOR | Stage 3 Week 1,2019-06-07T23:21:37Z,251,16m34s
435914964,Watchpoint: Preshow 2019 | Stage 3 Week 1 Day 2,2019-06-07T23:02:53Z,208,27m1s
435888580,2019 Season | Stage 3 | Week 1 | Day 2,2019-06-07T21:57:02Z,45583,10h18m4s
435822046,Player Q&A: Gamsu | Shanghai Dragons | Stage 3 Week 1 Day 1,2019-06-07T20:51:27Z,431,10m24s
435602275,Watchpoint: Postshow 2019 | Stage 3 Week 1 Day 1,2019-06-07T06:25:13Z,813,28m41s
435599603,Full Match | Los Angeles Valiant vs. Shanghai Dragons | Stage 3 Week 1 Day 1,2019-06-07T06:10:33Z,4089,1h18m35s
435599459,Game 4 VAL @ SHD | Stage 3 Week 1,2019-06-07T06:09:52Z,231,16m15s
435594206,Game 3 VAL @ SHD | Stage 3 Week 1,2019-06-07T05:43:41Z,323,14m29s
435591378,Game 2 VAL @ SHD | Stage 3 Week 1,2019-06-07T05:30:02Z,326,20m47s
435590966,Game 1 VAL @ SHD | Stage 3 Week 1,2019-06-07T05:28:00Z,404,15m11s
435579731,Full Match | Guangzhou Charge vs. Chengdu Hunters | Stage 3 Week 1 Day 1,2019-06-07T04:41:26Z,3795,1h54m43s
435579467,Game 4 GZC @ CDH | Stage 3 Week 1,2019-06-07T04:40:14Z,317,27m38s
435571800,Game 3 GZC @ CDH | Stage 3 Week 1,2019-06-07T04:11:15Z,302,29m19s
435558824,Game 2 GZC @ CDH | Stage 3 Week 1,2019-06-07T03:27:34Z,355,28m17s
435556121,Game 1 GZC @ CDH | Stage 3 Week 1,2019-06-07T03:19:11Z,385,17m10s
435546620,Full Match | Florida Mayhem vs. Seoul Dynasty | Stage 3 Week 1 Day 1,2019-06-07T02:52:17Z,3863,1h32m9s
435546199,Game 4 FLA @ SEO | Stage 3 Week 1,2019-06-07T02:51:13Z,394,25m46s
435545686,Game 3 FLA @ SEO | Stage 3 Week 1,2019-06-07T02:49:39Z,250,22m47s
435521881,Game 2 FLA @ SEO | Stage 3 Week 1,2019-06-07T01:47:21Z,317,16m26s
435521195,Game 1 FLA @ SEO | Stage 3 Week 1,2019-06-07T01:45:34Z,419,14m48s
435507249,Full Match | San Francisco Shock vs. Atlanta Reign | Stage 3 Week 1 Day 1,2019-06-07T01:10:39Z,8421,1h53m13s
435506279,Game 5 SFS @ ATL | Stage 3 Week 1,2019-06-07T01:08:17Z,459,15m50s
435498746,Game 4 SFS @ ATL | Stage 3 Week 1,2019-06-07T00:51:26Z,338,26m26s
435498487,Game 3 SFS @ ATL | Stage 3 Week 1,2019-06-07T00:50:40Z,382,19m44s
435497544,Game 2 SFS @ ATL | Stage 3 Week 1,2019-06-07T00:48:16Z,343,10m54s
435497223,Game 1 SFS @ ATL | Stage 3 Week 1,2019-06-07T00:47:29Z,568,26m38s
435482873,Watchpoint: Preshow 2019 | Stage 3 Week 1 Day 1,2019-06-07T00:10:39Z,726,27m6s
435437994,OWL 2019 Season | Stage 3 | Week 1 | Day 1,2019-06-06T22:15:25Z,50583,10h1m19s
433502750,Overwatch Contenders Atlantic Showdown | Final Day | AT vs NV,2019-06-02T15:45:47Z,3830,3h4m11s
433069338,"Overwatch League Rewind - Houston Outlaws vs London Spitfire (2018 Stage 2, Week 1)",2019-06-01T17:34:38Z,537,1h58m9s
432786242,"Overwatch League Rewind - Houston Outlaws vs London Spitfire (2018 Stage 2, Week 1)",2019-06-01T01:46:26Z,2731,2h13m45s
432184587,Overwatch League Rewind - Dallas Fuel vs New York Excelsior (2018 Stage 4 Semifinal),2019-05-30T20:15:03Z,578,1h56m6s
431779248,Overwatch League Rewind - Dallas Fuel vs New York Excelsior (2018 Stage 4 Semifinal),2019-05-29T22:50:27Z,4433,2h11m57s
426083027,Talent Q&A | Mr. X | Overwatch League All-Stars | Day 2,2019-05-17T17:56:48Z,524,9m23s
425902355,Watchpoint: Postshow 2019 | Overwatch League All-Stars | Day 2,2019-05-17T04:22:52Z,1477,33m32s
425893470,Official All-Star Game | Overwatch League All-Stars | Day 2,2019-05-17T03:49:42Z,11446,2h30m30s
425872301,Talent Q&A: Goldenboy | Overwatch League All-Stars | Day 1,2019-05-17T03:20:35Z,304,9m53s
425843233,Watchpoint: Preshow 2019 | Overwatch League All-Stars | Day 2,2019-05-17T01:19:57Z,710,27m4s
425803754,2019 Season | All-Stars | Day 2,2019-05-16T23:42:20Z,50950,6h57m20s
425507039,Watchpoint: Postshow 2019 | Overwatch League All-Stars | Day 1,2019-05-16T06:41:08Z,2291,43m3s
425499275,Widowmaker 1v1 (Finals) | Overwatch League All-Stars | Day 1,2019-05-16T05:54:33Z,5129,18m9s
425495651,All-Star Arcade | Overwatch League All-Stars | Day 1,2019-05-16T05:33:42Z,9702,1h36m29s
425473373,Widowmaker 1v1 (Quarterfinals and Semifinals) | Overwatch League All-Stars | Day 1,2019-05-16T03:55:43Z,8493,1h27m42s
425448785,Talent Takedown | Overwatch League All-Stars | Day 1,2019-05-16T02:34:12Z,11053,1h3m55s
425412812,Watchpoint: Preshow 2019 | Overwatch League All-Stars | Day 1,2019-05-16T01:00:10Z,1601,26m59s
425394978,2019 Season | All-Stars | Day 1,2019-05-16T00:15:22Z,93288,6h26m23s
424396037,Player Q&A: Monte | Stage 2 Finals | Day 4,2019-05-13T19:07:44Z,506,7m15s
424064293,Watchpoint: Postshow 2019 | Stage 2 Finals | Day 4,2019-05-12T20:45:50Z,2222,38m9s
424052241,Full Match | Vancouver Titans vs. San Francisco Shock | Stage 2 Finals | Day 4,2019-05-12T20:15:14Z,20051,2h40m8s
424049047,Game 6 VAN @ SFS | Stage 2 Finals,2019-05-12T20:07:20Z,1693,25m33s
424030860,Game 5 VAN @ SFS | Stage 2 Finals,2019-05-12T19:25:55Z,1254,12m42s
424023402,Game 4 VAN @ SFS | Stage 2 Finals,2019-05-12T19:08:55Z,1228,25m24s
424008392,Game 3 VAN @ SFS | Stage 2 Finals,2019-05-12T18:37:35Z,1034,11m6s
423982999,Player Q&A: Malik | Stage 2 Finals | Day 3,2019-05-12T18:19:03Z,230,10m20s
423996411,Game 2 VAN @ SFS | Stage 2 Finals,2019-05-12T18:11:29Z,1598,32m17s
423982641,Game 1 VAN @ SFS | Stage 2 Finals,2019-05-12T17:41:50Z,1887,24m31s
423968787,Watchpoint: Preshow 2019 | Stage 2 Finals | Day 4,2019-05-12T17:08:20Z,202,26m55s
423939628,2019 Season | Stage 2 | Playoffs | Day 4,2019-05-12T15:55:58Z,62108,6h59m6s
423653809,Watchpoint: Postshow 2019 | Stage 2 Finals | Day 3,2019-05-11T23:30:13Z,1581,29m28s
423643549,Full Match | New York Excelsior vs. Vancouver Titans | Stage 2 Finals | Day 3,2019-05-11T23:06:38Z,9983,2h6m8s
423642546,Game 5 NYE @ VAN | Stage 2 Finals,2019-05-11T23:04:18Z,704,21m39s
423629064,Game 4 NYE @ VAN | Stage 2 Finals,2019-05-11T22:32:31Z,647,19m2s
423620621,Game 3 NYE @ VAN | Stage 2 Finals,2019-05-11T22:13:27Z,792,22m46s
423592858,Talent Q&A: Hex | Stage 2 Finals | Day 2,2019-05-11T21:46:47Z,142,7m6s
423551206,Watchpoint: Preshow 2019 | Stage 2 Finals | Day 3,2019-05-11T21:44:21Z,121,35m57s
423602052,Game 2 NYE @ VAN | Stage 2 Finals,2019-05-11T21:34:45Z,689,18m19s
423594173,Game 1 NYE @ VAN | Stage 2 Finals,2019-05-11T21:15:28Z,1015,21m56s
423585161,Full Match | Hangzhou Spark vs. San Francisco Shock | Stage 2 Finals | Day 3,2019-05-11T20:55:41Z,2956,1h34m28s
423584765,Game 4 HZS @ SFS | Stage 2 Finals,2019-05-11T20:54:54Z,296,31m53s
423573734,Game 3 HZS @ SFS | Stage 2 Finals,2019-05-11T20:30:00Z,258,15m2s
423572160,Game 2 HZS @ SFS | Stage 2 Finals,2019-05-11T20:26:40Z,239,15m12s
423559390,Game 1 HZS @ SFS | Stage 2 Finals,2019-05-11T19:59:55Z,300,11m46s
423498934,2019 Season | Stage 2 | Playoffs | Day 3,2019-05-11T17:58:44Z,42302,7h30m17s
423258624,Watchpoint: Postshow 2019 | Stage 2 Finals | Day 2,2019-05-11T04:12:34Z,1914,26m19s
423248407,Full Match | Dallas Fuel vs. Vancouver Titans | Stage 2 Finals | Day 2,2019-05-11T03:42:18Z,5620,1h3m40s
423248406,Game 3 DAL @ VAN | Stage 2 Finals,2019-05-11T03:42:18Z,896,16m11s
423234440,Game 2 DAL @ VAN | Stage 2 Finals,2019-05-11T03:03:00Z,765,21m35s
423228507,Game 1 DAL @ VAN | Stage 2 Finals,2019-05-11T02:47:35Z,712,13m51s
423226997,Full Match | New York Excelsior vs. Los Angeles Gladiators | Stage 2 Finals | Day 2,2019-05-11T02:43:24Z,4329,1h18m37s
423203757,Talent Q&A: Puckett | Stage 2 Finals | Day 1,2019-05-11T02:28:39Z,222,7m44s
423220725,Game 3 NYE @ GLA | Stage 2 Finals,2019-05-11T02:27:10Z,395,25m55s
423205500,Game 2 NYE @ GLA | Stage 2 Finals,2019-05-11T01:50:23Z,484,20m44s
423205498,Game 1 NYE @ GLA | Stage 2 Finals,2019-05-11T01:50:23Z,545,19m28s
423190427,Watchpoint: Preshow 2019 | Stage 2 Finals | Day 2,2019-05-11T01:13:01Z,206,27m2s
423156318,2019 Season | Stage 2 | Playoffs | Day 2,2019-05-10T23:52:19Z,35980,4h12m21s
422825512,Watchpoint: Postshow 2019 | Stage 2 Finals | Day 1,2019-05-10T05:39:15Z,10760,33m0s
422825065,Full Match | Hangzhou Spark vs. London Spitfire | Stage 2 Finals | Day 1,2019-05-10T05:36:41Z,7957,1h23m48s
422824667,Game 4 HZS @ LDN | Stage 2 Finals,2019-05-10T05:34:39Z,696,16m0s
422824146,Game 3 HZS @ LDN | Stage 2 Finals,2019-05-10T05:32:05Z,665,12m18s
422823723,Game 2 HZS @ LDN | Stage 2 Finals,2019-05-10T05:29:57Z,601,18m9s
422823257,Game 1 HZS @ LDN | Stage 2 Finals,2019-05-10T05:27:26Z,656,23m58s
422822622,Full Match | Shanghai Dragons vs. San Francisco Shock | Stage 2 Finals | Day 1,2019-05-10T05:24:00Z,6559,1h41m45s
422822376,Game 2 SHD @ SFS | Stage 2 Finals,2019-05-10T05:22:33Z,595,17m51s
422821773,Game 4 SHD @ SFS | Stage 2 Finals,2019-05-10T05:19:27Z,417,20m43s
422821316,Game 3 SHD @ SFS | Stage 2 Finals,2019-05-10T05:17:04Z,640,26m8s
422808656,Game 1 SHD @ SFS | Stage 2 Finals,2019-05-10T04:19:44Z,2121,23m35s
422797056,Watchpoint: Preshow 2019 | Stage 2 Finals | Day 1,2019-05-10T03:36:26Z,408,27m0s
422711008,2019 Season | Stage 2 | Week 5 | Rebroadcast,2019-05-09T23:44:09Z,42998,5h11m32s
421295399,Player Q&A: FITS | Seoul Dynasty | Stage 2 Week 5 Day 4,2019-05-06T22:30:59Z,198,6m50s
421084372,Highlight: 2019 Season | Stage 2 | Week 5 | Day 3 | Brennon Knows,2019-05-06T03:57:59Z,1627,1m16s
421081451,Watchpoint: Postshow 2019 | Stage 2 Week 5 Day 4,2019-05-06T03:45:53Z,1595,42m14s
421070951,Full Match | Seoul Dynasty vs. Hangzhou Spark | Stage 2 Week 5 Day 4,2019-05-06T03:06:55Z,6053,1h52m6s
421070229,Game 4 SEO @ HZS | Stage 2 Week 5,2019-05-06T03:04:44Z,509,29m45s
421062634,Game 3 SHD @ SFS | Stage 2 Week 5,2019-05-06T02:39:48Z,545,27m48s
421055551,Game 2 SEO @ HZS | Stage 2 Week 5,2019-05-06T02:15:50Z,636,2h19m40s
421052557,Game 1 SEO @ HZS | Stage 2 Week 5,2019-05-06T02:05:49Z,675,18m40s
421037153,Full Match | Shanghai Dragons vs. San Francisco Shock | Stage 2 Week 5 Day 4,2019-05-06T01:15:06Z,5622,1h55m21s
421036275,Game 4 SHD @ SFS | Stage 2 Week 5,2019-05-06T01:12:25Z,396,27m3s
421027114,Game 3 SHD @ SFS | Stage 2 Week 5,2019-05-06T00:45:03Z,432,28m41s
421011074,Game 2 SHD @ SFS | Stage 2 Week 5,2019-05-05T23:58:31Z,504,24m20s
421005048,Game 1 SHD @ SFS | Stage 2 Week 5,2019-05-05T23:41:24Z,473,21m37s
420996433,Full Match | Washington Justice vs. Boston Uprising | Stage 2 Week 5 Day 4,2019-05-05T23:16:25Z,3412,1h54m5s
420995632,Game 5 WAS @ BOS | Stage 2 Week 5,2019-05-05T23:14:07Z,658,1h54m5s
420988917,Game 4 WAS @ BOS | Stage 2 Week 5,2019-05-05T22:56:08Z,279,25m13s
420981248,Game 3 WAS @ BOS | Stage 2 Week 5,2019-05-05T22:34:00Z,267,19m2s
420966921,Game 2 WAS @ BOS | Stage 2 Week 5,2019-05-05T21:55:47Z,274,17m18s
420962521,Game 1 WAS @ BOS | Stage 2 Week 5,2019-05-05T21:43:13Z,205,15m51s
420951577,Full Match | Toronto Defiant vs. Paris Eternal | Stage 2 Week 5 Day 4,2019-05-05T21:13:46Z,1877,2h1m10s
420950715,Game 4 TOR @ PAR | Stage 2 Week 5,2019-05-05T21:11:34Z,142,31m15s
420936265,Game 3 TOR @ PAR | Stage 2 Week 5,2019-05-05T20:36:26Z,124,20m29s
420925796,Game 2 TOR @ PAR | Stage 2 Week 5,2019-05-05T20:12:32Z,181,21m36s
420918810,Game 1 TOR @ PAR | Stage 2 Week 5,2019-05-05T19:57:40Z,235,35m15s
420888862,Player Q&A: Kariv | Los Angeles Valiant | Stage 2 Week 5 Day 3,2019-05-05T19:35:18Z,191,8m22s
420907182,Watchpoint: Preshow 2019 | Stage 2 Week 5 Day 4,2019-05-05T19:32:50Z,191,27m3s
420860284,2019 Season | Stage 2 | Week 5 | Day 4,2019-05-05T17:58:24Z,49381,9h48m40s
420580073,Watchpoint: Postshow 2019 | Stage 2 Week 5 Day 3,2019-05-05T02:29:25Z,1516,26m57s
420571040,Full Match | Chengdu Hunters vs. Los Angeles Valiant | Stage 2 Week 5 Day 3,2019-05-05T02:05:29Z,5241,1h37m14s
420566715,Game 5 CDH @ VAL | Stage 2 Week 5,2019-05-05T01:55:09Z,642,14m21s
420560901,Game 4 CDH @ VAL | Stage 2 Week 5,2019-05-05T01:39:10Z,398,16m50s
420553930,Game 3 CDH @ VAL | Stage 2 Week 5,2019-05-05T01:21:16Z,562,22m38s
420542121,Game 2 CDH @ VAL | Stage 2 Week 5,2019-05-05T00:52:05Z,464,16m55s
420539405,Game 1 CDH @ VAL | Stage 2 Week 5,2019-05-05T00:44:47Z,493,12m27s
420531266,Full Match | Seoul Dynasty vs. Vancouver Titans | Stage 2 Week 5 Day 3,2019-05-05T00:22:57Z,3937,1h34m57s
420529161,Game 4 SEO @ VAN | Stage 2 Week 5,2019-05-05T00:17:18Z,333,23m6s
420518149,Game 3 SEO @ VAN | Stage 2 Week 5,2019-05-04T23:50:05Z,442,22m33s
420506575,Game 2 SEO @ VAN | Stage 2 Week 5,2019-05-04T23:18:32Z,433,18m25s
420503093,Game 1 SEO @ VAN | Stage 2 Week 5,2019-05-04T23:09:31Z,521,19m15s
420493231,Full Match | Atlanta Reign vs. New York Excelsior | Stage 2 Week 5 Day 3,2019-05-04T22:44:57Z,7193,2h0m58s
420491200,Game 5 ATL @ NYE | Stage 2 Week 5,2019-05-04T22:39:47Z,790,17m47s
420482040,Game 4 ATL @ NYE | Stage 2 Week 5,2019-05-04T22:15:49Z,403,25m38s
420473486,Game 3 ATL @ NYE | Stage 2 Week 5,2019-05-04T21:54:55Z,448,15m0s
420465096,Game 2 ATL @ NYE | Stage 2 Week 5,2019-05-04T21:33:55Z,498,29m38s
420455045,Game 1 ATL @ NYE | Stage 2 Week 5,2019-05-04T21:10:16Z,603,23m59s
420441615,Full Match | London Spitfire vs. Houston Outlaws | Stage 2 Week 5 Day 3,2019-05-04T20:40:07Z,2525,1h26m55s
420439328,Game 4 LDN @ HOU | Stage 2 Week 5,2019-05-04T20:34:48Z,263,23m57s
420427559,Game 3 LDN @ HOU | Stage 2 Week 5,2019-05-04T20:09:25Z,236,19m58s
420415458,Game 2 LDN @ HOU | Stage 2 Week 5,2019-05-04T19:46:15Z,224,14m11s
420407108,Game 1 LDN @ HOU | Stage 2 Week 5,2019-05-04T19:30:25Z,295,16m39s
420396557,Watchpoint: Preshow 2019 | Stage 2 Week 5 Day 3,2019-05-04T19:10:50Z,141,27m5s
420353929,Player Q&A: ArK | Washington Justice | Stage 2 Week 5 Day 2,2019-05-04T18:42:50Z,272,3m22s
420341527,2019 Season | Stage 2 | Week 5 | Day 3,2019-05-04T17:56:46Z,46331,8h33m57s
420123333,Watchpoint: Postshow 2019 | Stage 2 Week 5 Day 2,2019-05-04T05:50:22Z,1503,34m48s
420117906,Full Match | Shanghai Dragons vs. Washington Justice | Stage 2 Week 5 Day 2,2019-05-04T05:27:59Z,2890,1h18m36s
420117258,Game 4 SHD @ WAS | Stage 2 Week 5,2019-05-04T05:25:23Z,329,22m52s
420116497,Game 3 SHD @ WAS | Stage 2 Week 5,2019-05-04T05:22:30Z,271,12m34s
420115717,Game 2 SHD @ WAS | Stage 2 Week 5,2019-05-04T05:19:39Z,301,16m4s
420114002,Game 1 SHD @ WAS | Stage 2 Week 5,2019-05-04T05:13:08Z,301,14m5s
420094545,Full Match | Toronto Defiant vs. Vancouver Titans | Stage 2 Week 5 Day 2,2019-05-04T04:08:04Z,2721,1h17m46s
420093896,Game 4 TOR @ VAN | Stage 2 Week 5,2019-05-04T04:06:05Z,276,22m6s
420093895,Game 2 TOR @ VAN | Stage 2 Week 5,2019-05-04T04:06:05Z,252,13m26s
420093894,Game 1 TOR @ VAN | Stage 2 Week 5,2019-05-04T04:06:05Z,251,15m38s
420093893,Game 3 TOR @ VAN | Stage 2 Week 5,2019-05-04T04:06:05Z,219,15m3s
420064250,Full Match | Boston Uprising vs. Los Angeles Gladiators | Stage 2 Week 5 Day 2,2019-05-04T02:45:02Z,3893,1h46m7s
420063894,Game 4 BOS @ GLA | Stage 2 Week 5,2019-05-04T02:44:02Z,264,27m0s
420034408,Player Q&A: Boink | Houston Outlaws | Stage 2 Week 5,2019-05-04T02:43:56Z,104,8m15s
420049598,Game 3 BOS @ GLA | Stage 2 Week 5,2019-05-04T02:08:09Z,257,19m11s
420048615,Game 2 BOS @ GLA | Stage 2 Week 5,2019-05-04T02:05:54Z,333,22m34s
420047906,Game 1 BOS @ GLA | Stage 2 Week 5,2019-05-04T02:04:23Z,627,23m46s
420026149,Watchpoint: Preshow 2019 | Stage 2 Week 5 Day 2,2019-05-04T01:13:26Z,145,26m57s
419980822,2019 Season | Stage 2 | Week 5 | Day 2,2019-05-03T23:27:17Z,30435,6h15m51s
419658721,Watchpoint: Postshow 2019 | Stage 2 Week 5 Day 1,2019-05-03T06:12:54Z,2048,33m14s
419657134,Full Match | Guangzhou Charge vs. Houston Outlaws | Stage 2 Week 5 Day 1,2019-05-03T06:04:02Z,3693,1h49m11s
419656512,Game 5 GZC @ HOU | Stage 2 Week 5,2019-05-03T06:00:50Z,538,18m24s
419651209,Game 4 GZC @ HOU | Stage 2 Week 5,2019-05-03T05:32:09Z,267,21m39s
419650760,Game 3 GZC @ HOU | Stage 2 Week 5,2019-05-03T05:29:54Z,284,17m17s
419638352,Game 2 GZC @ HOU | Stage 2 Week 5,2019-05-03T04:33:10Z,318,17m31s
419634407,Game 1 GZC @ HOU | Stage 2 Week 5,2019-05-03T04:17:07Z,412,20m33s
419628432,Full Match | Philadelphia Fusion vs. San Francisco Shock | Stage 2 Week 5 Day 1,2019-05-03T03:55:21Z,4988,1h31m38s
419627516,Game 4 PHI @ SFS | Stage 2 Week 5,2019-05-03T03:51:58Z,496,18m13s
419620783,Game 3 PHI @ SFS | Stage 2 Week 5,2019-05-03T03:28:30Z,386,16m57s
419611207,Game 2 PHI @ SFS | Stage 2 Week 5,2019-05-03T02:58:40Z,484,18m52s
419605515,Game 1 PHI @ SFS | Stage 2 Week 5,2019-05-03T02:41:31Z,618,24m23s
419600267,Full Match | Dallas Fuel vs. Florida Mayhem | Stage 2 Week 5 Day 1,2019-05-03T02:26:35Z,6129,1h36m29s
419596901,Game 4 DAL @ FLA | Stage 2 Week 5,2019-05-03T02:17:01Z,595,15m55s
419596421,Game 3 DAL @ FLA | Stage 2 Week 5,2019-05-03T02:15:36Z,603,18m38s
419594825,Game 2 DAL @ FLA | Stage 2 Week 5,2019-05-03T02:11:09Z,623,29m17s
419593806,Game 1 DAL @ FLA | Stage 2 Week 5,2019-05-03T02:08:19Z,714,19m18s
419578946,Watchpoint: Preshow 2019 | Stage 2 Week 5 Day 1,2019-05-03T01:30:18Z,180,37m56s
419530700,Watchpoint: Preshow | Stage 2 | Week 5 | Day 1,2019-05-02T23:32:21Z,39838,6h48m11s
417868686,Watchpoint: Postshow 2019 | Stage 2 Week 4 Day 2,2019-04-29T02:12:16Z,4641,28m14s
417867304,Full Match | Houston Outlaws vs. Dallas Fuel | Stage 2 Week 4 Day 2,2019-04-29T02:07:07Z,25106,1h58m7s
417866599,Game 4 HOU @ DAL | Stage 2 Week 4,2019-04-29T02:04:36Z,2159,36m3s
417865264,Game 3 HOU @ DAL | Stage 2 Week 4,2019-04-29T02:00:14Z,1848,21m23s
417864329,Game 2 HOU @ DAL | Stage 2 Week 4,2019-04-29T01:57:00Z,1974,23m29s
417863567,Game 1 HOU @ DAL | Stage 2 Week 4,2019-04-29T01:54:24Z,1513,23m23s
417818790,Full Match | Seoul Dynasty vs. Los Angeles Valiant | Stage 2 Week 4 Day 2,2019-04-28T23:35:47Z,5037,2h11m51s
417817582,Game 5 SEO @ VAL | Stage 2 Week 4,2019-04-28T23:32:30Z,694,18m59s
417815624,Game 4 SEO @ VAL | Stage 2 Week 4,2019-04-28T23:27:12Z,302,20m58s
417814698,Game 3 SEO @ VAL | Stage 2 Week 4,2019-04-28T23:24:37Z,455,31m10s
417814049,Game 2 SEO @ VAL | Stage 2 Week 4,2019-04-28T23:22:45Z,430,28m46s
417812647,Game 1 SEO @ VAL | Stage 2 Week 4,2019-04-28T23:18:40Z,474,14m46s
417775271,Full Match | Chengdu Hunters vs. London Spitfire | Stage 2 Week 4 Day 2,2019-04-28T21:35:56Z,7926,1h40m39s
417775270,Game 3 CDH @ LDN | Stage 2 Week 4,2019-04-28T21:35:56Z,782,18m46s
417775269,Game 4 CDH @ LDN | Stage 2 Week 4,2019-04-28T21:35:56Z,852,17m28s
417772071,Game 2 CDH @ LDN | Stage 2 Week 4,2019-04-28T21:27:37Z,639,27m23s
417772068,Game 1 CDH @ LDN | Stage 2 Week 4,2019-04-28T21:27:37Z,864,25m13s
417744139,Full Match | Hangzhou Spark vs. Paris Eternal | Stage 2 Week 4 Day 2,2019-04-28T20:19:04Z,3222,2h20m56s
417742524,Game 5 HZS @ PAR | Stage 2 Week 4,2019-04-28T20:15:11Z,365,18m23s
417715710,Game 4 HZS @ PAR | Stage 2 Week 4,2019-04-28T19:16:30Z,263,21m28s
417708917,Game 3 HZS @ PAR | Stage 2 Week 4,2019-04-28T19:02:44Z,254,28m28s
417692674,Game 2 HZS @ PAR | Stage 2 Week 4,2019-04-28T18:29:55Z,327,31m53s
417669415,Game 1 HZS @ PAR | Stage 2 Week 4,2019-04-28T17:42:31Z,378,24m23s
417661815,Watchpoint: Preshow 2019 | Stage 2 Week 4 Day 2,2019-04-28T17:25:37Z,179,27m16s
417631851,Watchpoint: Preshow | Stage 2 | Week 4 | Day 2,2019-04-28T16:15:48Z,74610,9h37m14s
417356045,Full Match | Los Angeles Valiant vs. Dallas Fuel | Stage 2 Week 4 Day 1,2019-04-28T00:28:31Z,12747,1h42m40s
417355664,Game 4 VAL @ DAL | Stage 2 Week 4,2019-04-28T00:27:28Z,1249,33m45s
417336709,Game 3 VAL @ DAL | Stage 2 Week 4,2019-04-27T23:38:05Z,2110,15m30s
417335460,Game 2 VAL @ DAL | Stage 2 Week 4,2019-04-27T23:34:40Z,1146,19m12s
417334612,Game 1 VAL @ DAL | Stage 2 Week 4,2019-04-27T23:32:27Z,1531,23m7s
417316522,Game 1 HOU @ SEO | Stage 2 Week 4,2019-04-27T22:46:46Z,960,21m41s
417314888,Game 2 HOU @ SEO | Stage 2 Week 4,2019-04-27T22:42:39Z,616,26m31s
417314887,Game 4 HOU @ SEO | Stage 2 Week 4,2019-04-27T22:42:39Z,517,27m6s
417314886,Game 3 HOU @ SEO | Stage 2 Week 4,2019-04-27T22:42:39Z,506,14m54s
417312582,Full Match | Houston Outlaws vs. Seoul Dynasty | Stage 2 Week 4 Day 1,2019-04-27T22:36:40Z,5330,1h42m38s
417259845,Game 4 HZS @ CDH | Stage 2 Week 4,2019-04-27T20:28:53Z,563,32m36s
417259843,Full Match | Hangzhou Spark vs. Chengdu Hunters | Stage 2 Week 4 Day 1,2019-04-27T20:28:53Z,3601,1h45m4s
417237343,Game 3 HZS @ CDH | Stage 2 Week 4,2019-04-27T19:42:52Z,358,16m17s
417230968,Game 2 HZS @ CDH | Stage 2 Week 4,2019-04-27T19:29:26Z,402,26m57s
417210645,Game 1 HZS @ CDH | Stage 2 Week 4,2019-04-27T18:50:10Z,470,17m44s
417206571,Full Match | Paris Eternal vs. London Spitfire | Stage 2 Week 4 Day 1,2019-04-27T18:41:31Z,3449,1h29m55s
417202490,Game 4 PAR @ LDN | Stage 2 Week 4,2019-04-27T18:32:44Z,261,27m3s
417192570,Game 3 PAR @ LDN | Stage 2 Week 4,2019-04-27T18:11:55Z,466,25m12s
417180119,Game 2 PAR @ LDN | Stage 2 Week 4,2019-04-27T17:47:13Z,397,20m58s
417162084,Game 1 PAR @ LDN | Stage 2 Week 4,2019-04-27T17:05:08Z,663,5m7s
417142042,Watchpoint: Preshow 2019 | Stage 2 Week 4 Day 1,2019-04-27T16:17:06Z,465,28m10s
417116023,2019 Season | Stage 2 | Week 3 | Day 4,2019-04-27T15:13:48Z,62390,8h31m41s
414874810,Player Q&A: Dogman | Atlanta Reign | Stage 2 Week 3 Day 4,2019-04-22T19:16:46Z,780,4m25s
414652166,Game 2 ATL @ GZC | Stage 2 Week 3,2019-04-22T03:03:33Z,2654,32m17s
414652165,Game 4 ATL @ GZC | Stage 2 Week 3,2019-04-22T03:03:33Z,964,20m8s
